Sr. No,"All India 
Merit",Institute Code,Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type
810,46397 (32.4718713),4123,412337210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
811,46442 (32.4718713),4163,416337010,Electronics and ,JEE(Main),MH to AI,GSCH
,,,,Communication ,,,
812,46518 (32.0485446),5130,513024510,Computer Engineering,JEE(Main),MH to AI,GSTH
,,,,,,,
,,,,,,,
813,46590 (31.9844808),4151,415129310,Electrical Engineering,JEE(Main),MH to AI,GSCH
,,,,,,,
814,46690 (31.8673855),6145,614561210,Mechanical Engineering,JEE(Main),MH to AI,GNT3H
815,46854 (31.7643216),4142,414219110,Civil Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
816,46862 (31.7643216),3219,321924610,Information Technology,JEE(Main),MH to AI,GOPENH
,,,,,,,
817,46942 (31.6266886),2127,212719110,Civil Engineering,JEE(Main),MH to AI,LOBCH
818,46946 (31.6266886),5107,510724510,Computer Engineering,JEE(Main),MH to AI,GNT2H
819,46954 (31.6266886),3439,343937210,Electronics and ,JEE(Main),MH to AI,LOPENH
,,,,Telecommunication Engg,,,
820,46973 (31.6266886),6768,676824510,Computer Engineering,JEE(Main),AI to AI,AI
821,47126 (31.5668267),3465,346524510,Computer Engineering,JEE(Main),MH to AI,GSTH
822,47305 (30.9271445),6283,628329310,Electrical Engineering,JEE(Main),AI to AI,AI
823,47327 (30.9271445),3147,314724510,Computer Engineering,JEE(Main),MH to AI,GOBCH
,,,,,,,
824,47447 (30.4835081),4151,415100210,Aeronautical Engineering,JEE(Main),MH to AI,GSTH
,,,,,,,
825,47486 (30.4835081),4145,414524210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
826,47506 (30.4419057),3467,346791110,Computer Science and ,JEE(Main),MH to AI,LSCH
,,,,Engineering(Artificial ,,,
,,,,,,,
827,47518 (30.4342956),3216,321637210,Electronics and ,JEE(Main),MH to AI,LOBCH
,,,,Telecommunication Engg,,,
828,47607 (30.4181135),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,PHCH
829,47621 (30.4181135),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GNT1H
830,47695 (30.3863939),5151,515129310,Electrical Engineering,JEE(Main),MH to AI,LOBCH
,,,,,,,
831,47787 (30.0602099),4142,414261210,Mechanical Engineering,JEE(Main),MH to AI,LOPENO
,,,,,,,
832,47808 (30.0602099),4171,417150710,Chemical Engineering,JEE(Main),MI to AI,MI
,,,,,,,
833,47981 (29.2236623),5396,539624510,Computer Engineering,JEE(Main),AI to AI,AI
,,,,,,,
834,48039 (29.1226617),5130,513024510,Computer Engineering,JEE(Main),MH to AI,GVJH
,,,,,,,
835,48075 (29.1226617),3475,347519110,Civil Engineering,JEE(Main),MH to AI,LOPENH
836,48161 (29.0078620),3206,320624510,Computer Engineering,JEE(Main),AI to AI,AI
837,48247 (29.0025088),3189,318937210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
838,48263 (29.0025088),6223,622337210,Electronics and ,JEE(Main),MH to AI,GNT1H
,,,,Telecommunication Engg,,,
839,48313 (28.8380421),4145,414524610,Information Technology,JEE(Main),MH to AI,ORPHAN
,,,,,,,
840,48336 (28.8380421),5162,516237610,Electronics Engineering,JEE(Main),AI to AI,AI
,,,,,,,
,,,,,,,
841,48414 (28.7658524),4138,413861210,Mechanical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
842,48538 (27.9542188),3222,322291110,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering(Artificial ,,,
843,48541 (27.9542188),4123,412337210,Electronics and ,JEE(Main),MH to AI,LOPENO
,,,,Telecommunication Engg,,,
844,48732 (27.5436573),5124,512424510,Computer Engineering,JEE(Main),AI to AI,AI
,,,,,,,
845,48817 (27.3652240),3183,318360210,Automobile Engineering,JEE(Main),MH to AI,GOPENH
,,,,,,,
846,48826 (27.3652240),1116,111624210,Computer Science and ,JEE(Main),MH to AI,GNT2H
,,,,Engineering,,,
847,48949 (27.1112503),4144,414424610,Information Technology,JEE(Main),AI to AI,AI
848,48954 (27.1112503),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GSCO
849,49048 (27.0556522),3183,318360210,Automobile Engineering,JEE(Main),AI to AI,AI
,,,,,,,
850,49063 (27.0556522),3198,319824610,Information Technology,JEE(Main),MH to AI,GVJH
851,49093 (26.9266320),5106,510624510,Computer Engineering,JEE(Main),AI to AI,AI
,,,,,,,
852,49258 (26.0849642),6138,613819110,Civil Engineering,JEE(Main),AI to AI,AI
,,,,,,,
853,49280 (26.0144965),6802,680261210,Mechanical Engineering,JEE(Main),MH to AI,GSTH
,,,,,,,
854,49292 (26.0144965),6732,673237210,Electronics and ,JEE(Main),MH to AI,ORPHAN
,,,,Telecommunication Engg,,,
,,,,,,,
855,49298 (26.0144965),1276,127624510,Computer Engineering,JEE(Main),MH to AI,GNT1H
,,6,,,,,
856,49309 (25.9994074),1120,112061210,Mechanical Engineering,JEE(Main),AI to AI,AI
857,49392 (25.9867456),1119,111924610,Information Technology,JEE(Main),AI to AI,AI
,,,,,,,
858,49402 (25.8496658),1105,110561210,Mechanical Engineering,JEE(Main),AI to AI,AI
859,49467 (25.5474453),6772,677237210,Electronics and ,JEE(Main),MH to AI,GSTH
,,,,Telecommunication Engg,,,
860,49593 (25.1627968),1265,126535610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI
,,,,and Power],,,
861,49634 (25.1627968),4175,417524210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
862,49687 (24.8477503),6268,626861210,Mechanical Engineering,JEE(Main),AI to AI,AI
863,49701 (24.8477503),2114,211461210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H
864,49812 (24.6634914),4139,413929310,Electrical Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
865,49867 (24.6634914),5130,513024510,Computer Engineering,JEE(Main),MH to AI,PHCH
,,,,,,,
866,49900 (24.5298782),3139,313937610,Electronics Engineering,JEE(Main),AI to AI,AI
867,49902 (24.5298782),3222,322224610,Information Technology,JEE(Main),AI to AI,AI
,,,,,,,
868,49929 (24.4951420),2134,213424210,Computer Science and ,JEE(Main),MH to AI,LNT2H
,,,,Engineering,,,
,,,,,,,
869,49967 (24.4474919),4163,416337010,Electronics and ,JEE(Main),MH to AI,GSTO
,,,,Communication ,,,
870,49995 (24.4474919),6139,613929320,Electrical Engineering,JEE(Main),AI to AI,AI
871,50009 (24.3984801),4163,416361210,Mechanical Engineering,JEE(Main),MH to AI,GNT3H
872,50021 (24.3984801),6649,664937210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
873,50034 (24.3984801),4144,414419110,Civil Engineering,JEE(Main),AI to AI,AI
874,50051 (24.3984801),5173,517337210,Electronics and ,JEE(Main),MH to AI,GOPENH
,,,,Telecommunication Engg,,,
875,50077 (24.3984801),6155,615537210,Electronics and ,JEE(Main),MI to AI,MI
,,,,Telecommunication Engg,,,
876,50123 (24.1327066),4123,412361210,Mechanical Engineering,JEE(Main),MH to AI,LOPENO
,,,,,,,
877,50195 (23.9421137),5004,500446610,Instrumentation ,JEE(Main),MH to AI,LSTO
,,,,Engineering,,,
878,50298 (23.6800095),3196,319691210,Computer Science and ,JEE(Main),MI to AI,MI
,,,,Engineering(Data Science),,,
879,50312 (23.6800095),3147,314724510,Computer Engineering,JEE(Main),MH to AI,DEFO
,,,,,,,
880,50313 (23.6800095),1105,110519110,Civil Engineering,JEE(Main),AI to AI,AI
881,50332 (23.4733236),3219,321924510,Computer Engineering,JEE(Main),MH to AI,GOPENH
,,,,,,,
882,50378 (23.4733236),6622,662261210,Mechanical Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
883,50390 (23.4733236),5121,512121910,Robotics and Automation,JEE(Main),AI to AI,AI
884,50488 (23.0118560),6762,676261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H
885,50601 (22.8466160),1123,112324210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
886,50657 (22.7953366),3208,320861210,Mechanical Engineering,JEE(Main),MH to AI,GOPENH
887,50678 (22.7914682),4151,415100210,Aeronautical Engineering,JEE(Main),MH to AI,GSCH
,,,,,,,
888,50839 (22.3648508),1105,110519120,Civil Engineering,JEE(Main),MH to AI,LNT2H
889,50874 (22.3648508),6203,620362410,Mechatronics Engineering,JEE(Main),AI to AI,AI
890,50895 (22.3648508),6250,625050710,Chemical Engineering,JEE(Main),AI to AI,AI
891,50938 (21.7803754),1268,126861210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H
,,,,,,,
892,50951 (21.7803754),6625,662524510,Computer Engineering,JEE(Main),MH to AI,LSTH
893,51004 (21.7803754),1121,112124610,Information Technology,JEE(Main),AI to AI,AI
,,,,,,,
894,51108 (21.5881766),4196,419624210,Computer Science and ,JEE(Main),MH to AI,GOBCH
,,,,Engineering,,,
895,51125 (21.5668379),6284,628461210,Mechanical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
896,51126 (21.5668379),4138,413829310,Electrical Engineering,JEE(Main),MI to AI,MI
,,,,,,,
,,,,,,,
897,51133 (21.5668379),6220,622061210,Mechanical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
898,51138 (21.5668379),6757,675724210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
899,51164 (21.5668379),4139,413929310,Electrical Engineering,JEE(Main),MH to AI,GOPENH
,,,,,,,
900,51347 (21.4456519),3220,322024610,Information Technology,JEE(Main),MH to AI,GOBCH
901,51461 (21.2720091),6326,632661210,Mechanical Engineering,JEE(Main),MH to AI,LNT2H
,,,,,,,
902,51524 (21.1611442),6182,618219110,Civil Engineering,JEE(Main),MH to AI,GNT2H
903,51576 (20.2468881),2112,211237210,Electronics and ,JEE(Main),MH to AI,GNT1H
,,,,Telecommunication Engg,,,
904,51577 (20.2468881),4145,414561210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H
,,,,,,,
905,51609 (20.2468881),3187,318750710,Chemical Engineering,JEE(Main),MH to AI,GOBCH
906,51628 (19.9450358),3423,342337210,Electronics and ,JEE(Main),MH to AI,GOPENH
,,,,Telecommunication Engg,,,
907,51704 (19.9287396),6755,675519110,Civil Engineering,JEE(Main),AI to AI,AI
908,51705 (19.9287396),6177,617708210,Bio Technology,JEE(Main),AI to AI,AI
909,51813 (19.8018924),4163,416370110,Mining Engineering,JEE(Main),MH to AI,GNT2O
910,51911 (19.2492929),4133,413329310,Electrical Engineering,JEE(Main),MH to AI,LNT3H
,,,,,,,
,,,,,,,
911,52073 (18.6441397),5124,512424610,Information Technology,JEE(Main),MH to AI,GOBCH
,,,,,,,
912,52095 (18.6441397),6839,683991210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering(Data Science),,,
913,52098 (18.6441397),5172,517261210,Mechanical Engineering,JEE(Main),AI to AI,AI
914,52146 (18.4600300),4136,413637210,Electronics and ,JEE(Main),MH to AI,GOPENH
,,,,Telecommunication Engg,,,
915,52154 (18.4600300),4137,413729310,Electrical Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
916,52183 (18.4600300),3203,320337610,Electronics Engineering,JEE(Main),AI to AI,AI
917,52223 (18.2494956),4188,418819110,Civil Engineering,JEE(Main),MH to AI,LNT2H
,,,,,,,
918,52256 (18.2494956),2133,213324210,Computer Science and ,JEE(Main),MH to AI,GSCH
,,,,Engineering,,,
919,52345 (18.1818182),5108,510837210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
920,52355 (18.1818182),4147,414761210,Mechanical Engineering,JEE(Main),MH to AI,GSTH
921,52442 (17.5410548),6139,613929320,Electrical Engineering,JEE(Main),MH to AI,GSTH
922,52741 (16.2968272),4151,415100210,Aeronautical Engineering,JEE(Main),MH to AI,GOBCH
,,,,,,,
923,52798 (16.2220645),6220,622061210,Mechanical Engineering,JEE(Main),MH to AI,LNT3H
,,,,,,,
924,52854 (16.1102326),3224,322424510,Computer Engineering,JEE(Main),MH to AI,LOBCH
,,,,,,,
,,,,,,,
925,52869 (16.0565984),6288,628837210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
926,52917 (16.0440633),6772,677237210,Electronics and ,JEE(Main),MH to AI,LSCH
,,,,Telecommunication Engg,,,
927,52931 (15.9270604),6265,626561210,Mechanical Engineering,JEE(Main),MH to AI,GOPENH
928,52937 (15.9270604),4142,414219110,Civil Engineering,JEE(Main),MH to AI,LOPENO
,,,,,,,
929,53008 (15.6355944),1121,112137210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
930,53232 (14.6569278),5411,541124510,Computer Engineering,JEE(Main),MH to AI,GOPENO
931,53234 (14.6569278),6317,631737210,Electronics and ,JEE(Main),MH to AI,GNT2O
,,,,Telecommunication Engg,,,
932,53401 (14.2266750),6802,680219110,Civil Engineering,JEE(Main),AI to AI,AI
,,,,,,,
933,53428 (14.2266750),4144,414429310,Electrical Engineering,JEE(Main),MH to AI,GOBCH
934,53484 (14.2187036),6649,664929310,Electrical Engineering,JEE(Main),MH to AI,LNT2H
,,,,,,,
935,53500 (14.1378096),3194,319461210,Mechanical Engineering,JEE(Main),AI to AI,AI
936,53506 (14.0460737),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GNT2H
937,53582 (13.7370702),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GSTH
938,53681 (13.3733173),4139,413929310,Electrical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
,,,,,,,
939,53690 (13.3733173),4196,419624210,Computer Science and ,JEE(Main),MH to AI,GSTH
,,,,Engineering,,,
940,53693 (13.3733173),4188,418824210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
941,53738 (13.2895091),6786,678619110,Civil Engineering,JEE(Main),MH to AI,LNT2H
,,,,,,,
942,53792 (12.9883098),4151,415129310,Electrical Engineering,JEE(Main),MH to AI,LVJH
,,,,,,,
943,53811 (12.9883098),4181,418124510,Computer Engineering,JEE(Main),MH to AI,GNT3H
944,53854 (12.3130137),4172,417237210,Electronics and ,JEE(Main),MH to AI,GOPENH
,,,,Telecommunication Engg,,,
945,54071 (11.6547099),1107,110729310,Electrical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
946,54098 (11.2974404),6145,614529310,Electrical Engineering,JEE(Main),AI to AI,AI
947,54099 (11.2974404),4177,417761210,Mechanical Engineering,JEE(Main),MH to AI,GOPENH
,,,,,,,
948,54111 (11.2974404),1116,111624210,Computer Science and ,JEE(Main),MH to AI,LSTH
,,,,Engineering,,,
949,54128 (11.2974404),4188,418861210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H
,,,,,,,
950,54232 (10.9183886),4133,413324510,Computer Engineering,JEE(Main),MH to AI,GSTH
,,,,,,,
951,54242 (10.9183886),5177,517724610,Information Technology,JEE(Main),AI to AI,AI
952,54269 (10.7247877),4123,412319110,Civil Engineering,JEE(Main),MI to AI,MI
,,,,,,,
,,,,,,,
953,54276 (10.7247877),3175,317546110,Bio Medical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
954,54296 (10.7247877),3146,314692010,Computer Science and ,JEE(Main),MH to AI,GNT1O
,,,,Engineering (Internet of ,,,
955,54315 (10.6900018),4163,416329310,Electrical Engineering,JEE(Main),AI to AI,AI
956,54340 (10.5202225),4145,414519110,Civil Engineering,JEE(Main),MH to AI,LNT3H
,,,,,,,
957,54430 (9.9516738),4134,413424210,Computer Science and ,JEE(Main),MH to AI,GOBCH
,,,,Engineering,,,
958,54503 (9.7274695),4613,461337210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
959,54515 (9.5258113),1128,112829310,Electrical Engineering,JEE(Main),MH to AI,GNT2H
960,54516 (9.5258113),1120,112037210,Electronics and ,JEE(Main),MH to AI,GOPENH
,,,,Telecommunication Engg,,,
961,54517 (9.5258113),3190,319037210,Electronics and ,JEE(Main),MH to AI,GSCO
,,,,Telecommunication Engg,,,
962,54567 (9.1312724),4142,414229310,Electrical Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
963,54622 (8.9638987),5411,541124510,Computer Engineering,JEE(Main),MH to AI,LOPENH
964,54637 (8.9581697),3207,320737210,Electronics and ,JEE(Main),MI to AI,MI
,,,,Telecommunication Engg,,,
965,54683 (8.8890037),4179,417919110,Civil Engineering,JEE(Main),MH to AI,GOPENH
,,,,,,,
966,54726 (8.3792140),6732,673237210,Electronics and ,JEE(Main),MH to AI,LVJO
,,,,Telecommunication Engg,,,
,,,,,,,
967,54742 (8.3658708),4145,414524610,Information Technology,JEE(Main),MH to AI,GOBCO
,,,,,,,
968,54769 (8.2608142),4613,461329310,Electrical Engineering,JEE(Main),MH to AI,LSCO
969,54778 (8.2608142),4136,413619110,Civil Engineering,JEE(Main),MH to AI,GOPENO
,,,,,,,
970,54854 (8.0254644),6284,628461210,Mechanical Engineering,JEE(Main),MH to AI,GSCH
,,,,,,,
971,54862 (8.0254644),3146,314692010,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering (Internet of ,,,
972,54933 (7.5047776),4138,413861210,Mechanical Engineering,JEE(Main),MI to AI,MI
,,,,,,,
973,54934 (7.5047776),6644,664424510,Computer Engineering,JEE(Main),AI to AI,AI
974,54950 (7.4849748),3189,318961210,Mechanical Engineering,JEE(Main),AI to AI,AI
975,54965 (7.4572814),4135,413524210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
976,54972 (7.4189197),6802,680261210,Mechanical Engineering,JEE(Main),MH to AI,LOBCH
,,,,,,,
977,55036 (7.0891144),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GSTO
978,55099 (6.7161481),6643,664337210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
979,55189 (6.2109621),6187,618737210,Electronics and ,JEE(Main),MH to AI,LOBCH
,,,,Telecommunication Engg,,,
980,55203 (6.0396329),6298,629861210,Mechanical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
,,,,,,,
981,55206 (6.0396329),1123,112324210,Computer Science and ,JEE(Main),MH to AI,ORPHAN
,,,,Engineering,,,
982,55234 (5.8147644),4136,413637210,Electronics and ,JEE(Main),MH to AI,GOPENO
,,,,Telecommunication Engg,,,
983,55235 (5.8147644),6217,621724210,Computer Science and ,JEE(Main),AI to AI,AI
,,,,Engineering,,,
984,55359 (4.9655642),6794,679437210,Electronics and ,JEE(Main),MH to AI,GNT1H
,,,,Telecommunication Engg,,,
985,55386 (4.7690374),4151,415108210,Bio Technology,JEE(Main),AI to AI,AI
,,,,,,,
986,55433 (4.4536481),6219,621946110,Bio Medical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
987,55460 (4.3596383),3222,322224610,Information Technology,JEE(Main),MH to AI,GOPENH
,,,,,,,
988,55464 (4.3596383),5322,532224510,Computer Engineering,JEE(Main),MH to AI,GOPENO
989,55540 (3.8473996),4175,417524210,Computer Science and ,JEE(Main),MH to AI,GNT2H
,,,,Engineering,,,
990,55561 (3.6439701),6217,621719110,Civil Engineering,JEE(Main),MH to AI,GNT1H
,,,,,,,
991,55571 (3.6439701),5107,510724510,Computer Engineering,JEE(Main),MH to AI,GSCH
992,55582 (3.4496431),6298,629819110,Civil Engineering,JEE(Main),MH to AI,GOBCH
,,,,,,,
993,55711 (2.3008023),3210,321037210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
994,55734 (2.1034088),4151,415108210,Bio Technology,JEE(Main),MH to AI,LSTH
,,,,,,,
,,,,,,,
995,55737 (2.1034088),1116,111624210,Computer Science and ,JEE(Main),MH to AI,LVJH
,,,,Engineering,,,
996,55739 (2.0850669),4163,416337010,Electronics and ,JEE(Main),AI to AI,AI
,,,,Communication ,,,
997,55775 (1.7692896),4142,414229310,Electrical Engineering,JEE(Main),MH to AI,LOPENO
,,,,,,,
998,55840 (1.1621243),6808,680837210,Electronics and ,JEE(Main),AI to AI,AI
,,,,Telecommunication Engg,,,
999,55848 (1.0853623),6757,675724210,Computer Science and ,JEE(Main),MH to AI,GOBCO
,,,,Engineering,,,
"1,000",55863 (0.9262022),3217,321724510,Computer Engineering,JEE(Main),AI to AI,AI
,,,,,,,
"1,001",55871 (0.9009153),4135,413519110,Civil Engineering,JEE(Main),MH to AI,LSTH
,,,,,,,
"1,002",55875 (0.8425472),4147,414729310,Electrical Engineering,JEE(Main),MH to AI,GOBCO
"1,003",55881 (0.7764750),2134,213424210,Computer Science and ,JEE(Main),MH to AI,GVJH
,,,,Engineering,,,
"1,004",55895 (0.6255743),6269,626950710,Chemical Engineering,JEE(Main),AI to AI,AI
,,,,,,,
"1,005",56388 (96.5268048),6177,617761210,Mechanical Engineering,MHT-CET,AI to AI,AI
"1,006",57075 (93.4139785),3467,346791110,Computer Science and ,MHT-CET,MH to AI,LNT3O
,,,,Engineering(Artificial ,,,
"1,007",57702 (91.4432402),3208,320837210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,008",57811 (91.1409741),4193,419324210,Computer Science and ,MHT-CET,MI to AI,MI
,,,,Engineering,,,
,,,,,,,
"1,009",58451 (89.3805310),6796,679661210,Mechanical Engineering,MHT-CET,AI to AI,AI
"1,010",58508 (89.2314991),3175,317561210,Mechanical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,011",58881 (88.2637824),6206,620637210,Electronics and ,MHT-CET,MH to AI,DEFO
,,,,Telecommunication Engg,,,
"1,012",59706 (86.2580042),3146,314692010,Computer Science and ,MHT-CET,MH to AI,LOPENH
,,,,Engineering (Internet of ,,,
"1,013",59914 (85.8276357),6732,673237210,Electronics and ,MHT-CET,MH to AI,LOBCH
,,,,Telecommunication Engg,,,
"1,014",60590 (84.4179961),6732,673237210,Electronics and ,MHT-CET,MH to AI,GNT3O
,,,,Telecommunication Engg,,,
"1,015",60671 (84.2493575),3148,314837210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
"1,016",60800 (83.9184061),1116,111624210,Computer Science and ,MHT-CET,MH to AI,GNT3H
,,,,Engineering,,,
"1,017",60808 (83.9184061),3187,318750710,Chemical Engineering,MHT-CET,MH to AI,LOBCH
"1,018",60890 (83.7542269),6207,620761210,Mechanical Engineering,MHT-CET,MH to AI,LSCH
,,,,,,,
"1,019",61433 (82.5103402),6322,632224510,Computer Engineering,MHT-CET,MH to AI,GNT1H
,,,,,,,
"1,020",61661 (82.1293083),3460,346024610,Information Technology,MHT-CET,MI to AI,MI
"1,021",62166 (81.0909392),3204,320429310,Electrical Engineering,MHT-CET,MI to AI,MI
"1,022",62531 (80.2405360),6155,615599710,Artificial Intelligence,MHT-CET,MI to AI,MI
,,,,,,,
"1,023",62737 (79.8387097),6277,627724610,Information Technology,MHT-CET,AI to AI,AI
,,,,,,,
"1,024",62882 (79.6426503),6265,626537610,Electronics Engineering,MHT-CET,AI to AI,AI
"1,025",63143 (78.9974143),2127,212761210,Mechanical Engineering,MHT-CET,AI to AI,AI
"1,026",63196 (78.9697101),6772,677229310,Electrical Engineering,MHT-CET,MH to AI,GNT3H
"1,027",63213 (78.9677306),3190,319037210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
"1,028",63431 (78.4854138),4649,464961210,Mechanical Engineering,MHT-CET,MI to AI,MI
"1,029",63565 (78.2390679),5130,513029310,Electrical Engineering,MHT-CET,MH to AI,GNT1H
,,,,,,,
"1,030",63907 (77.5754000),4145,414524610,Information Technology,MHT-CET,MH to AI,GOBCH
,,,,,,,
"1,031",64067 (77.3580833),6625,662524510,Computer Engineering,MHT-CET,AI to AI,AI
"1,032",64436 (76.3903463),4134,413424210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,033",65029 (75.3078091),6419,641937010,Electronics and ,MHT-CET,MH to AI,GOBCH
,,,,Communication ,,,
"1,034",65043 (75.1845836),4139,413937210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,035",65078 (75.1527993),6277,627724610,Information Technology,MHT-CET,MH to AI,GOBCH
,,,,,,,
"1,036",65119 (75.0903326),6772,677237210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
,,,,,,,
"1,037",65589 (74.3378698),3196,319629310,Electrical Engineering,MHT-CET,MH to AI,GOPENH
"1,038",65969 (73.5329037),2516,251624210,Computer Science and ,MHT-CET,MH to AI,GNT1H
,,,,Engineering,,,
"1,039",66626 (72.1185753),3202,320224510,Computer Engineering,MHT-CET,MH to AI,GOBCO
"1,040",66726 (71.9509242),1117,111724210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,041",66777 (71.9188431),3208,320861210,Mechanical Engineering,MHT-CET,MH to AI,LOPENH
"1,042",66912 (71.6974982),4172,417229310,Electrical Engineering,MHT-CET,MH to AI,LOPENO
"1,043",67275 (71.0406477),3203,320329310,Electrical Engineering,MHT-CET,AI to AI,AI
"1,044",67301 (71.0406477),6307,630761210,Mechanical Engineering,MHT-CET,MH to AI,GNT2H
,,,,,,,
"1,045",67338 (70.9682177),3146,314692010,Computer Science and ,MHT-CET,MH to AI,GVJH
,,,,Engineering (Internet of ,,,
"1,046",67386 (70.8036549),6815,681524510,Computer Engineering,MHT-CET,AI to AI,AI
"1,047",67413 (70.8036549),3221,322119110,Civil Engineering,MHT-CET,MH to AI,GNT1H
,,,,,,,
"1,048",68044 (69.7264390),6322,632224510,Computer Engineering,MHT-CET,MH to AI,LSCH
,,,,,,,
"1,049",68254 (69.4150658),5170,517024210,Computer Science and ,MHT-CET,MI to AI,MI
,,,,Engineering,,,
"1,050",68389 (68.8692973),4116,411661210,Mechanical Engineering,MHT-CET,MI to AI,MI
,,,,,,,
"1,051",68491 (68.4657413),3423,342390010,Electronics and Computer ,MHT-CET,MI to AI,MI
,,,,Science,,,
"1,052",69194 (67.4741077),3219,321924510,Computer Engineering,MHT-CET,MH to AI,LOPENO
,,,,,,,
"1,053",69458 (66.7530038),3146,314699510,Artificial Intelligence and ,MHT-CET,MH to AI,GNT1O
,,,,Data Science,,,
"1,054",69570 (66.5276503),6634,663437210,Electronics and ,MHT-CET,MH to AI,GNT1H
,,,,Telecommunication Engg,,,
"1,055",69614 (66.5276503),6149,614924610,Information Technology,MHT-CET,AI to AI,AI
,,,,,,,
"1,056",69679 (66.4468478),4172,417229310,Electrical Engineering,MHT-CET,MH to AI,GOPENO
"1,057",70031 (65.4062424),3192,319292010,Computer Science and ,MHT-CET,MH to AI,LOPENH
,,,,Engineering (Internet of ,,,
"1,058",70141 (65.2761370),6185,618537210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
"1,059",70166 (65.2761370),2250,225024210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,060",70263 (65.0496408),6145,614561210,Mechanical Engineering,MHT-CET,MH to AI,GOBCH
"1,061",70391 (64.9952068),3201,320161210,Mechanical Engineering,MHT-CET,MI to AI,MI
"1,062",70414 (64.9952068),3207,320761210,Mechanical Engineering,MHT-CET,MI to AI,MI
"1,063",70800 (64.0086029),3436,343624510,Computer Engineering,MHT-CET,MH to AI,GNT1O
"1,064",70995 (63.5097493),3183,318319110,Civil Engineering,MHT-CET,AI to AI,AI
,,,,,,,
,,,,,,,
"1,065",71102 (63.4007679),4151,415108210,Bio Technology,MHT-CET,MH to AI,LVJH
,,,,,,,
"1,066",71763 (61.8218588),6307,630737210,Electronics and ,MHT-CET,MH to AI,GOBCH
,,,,Telecommunication Engg,,,
